t,re,im,norm_sq
0.0080410000,0.0019056235,-0.0000427052,1.3507165323
0.0080420000,0.0019126180,-0.0000526852,1.3507680448
0.0080430000,0.0019195851,-0.0000627389,1.3508195604
0.0080440000,0.0019265243,-0.0000728665,1.3508710791
0.0080450000,0.0019334352,-0.0000830681,1.3509226009
0.0080460000,0.0019403172,-0.0000933438,1.3509741258
0.0080470000,0.0019471698,-0.0001036937,1.3510256537
0.0080480000,0.0019539926,-0.0001141179,1.3510771847
0.0080490000,0.0019607849,-0.0001246165,1.3511287188
0.0080500000,0.0019675463,-0.0001351896,1.3511802560
0.0080510000,0.0019742762,-0.0001458373,1.3512317963
0.0080520000,0.0019809743,-0.0001565596,1.3512833396
0.0080530000,0.0019876398,-0.0001673568,1.3513348860
0.0080540000,0.0019942723,-0.0001782288,1.3513864355
0.0080550000,0.0020008713,-0.0001891758,1.3514379881
0.0080560000,0.0020074362,-0.0002001978,1.3514895437
0.0080570000,0.0020139666,-0.0002112949,1.3515411025
0.0080580000,0.0020204618,-0.0002224672,1.3515926643
0.0080590000,0.0020269213,-0.0002337147,1.3516442292
0.0080600000,0.0020333446,-0.0002450376,1.3516957972
0.0080610000,0.0020397312,-0.0002564359,1.3517473682
0.0080620000,0.0020460806,-0.0002679097,1.3517989424
0.0080630000,0.0020523920,-0.0002794590,1.3518505196
0.0080640000,0.0020586652,-0.0002910838,1.3519020999
0.0080650000,0.0020648993,-0.0003027844,1.3519536833
0.0080660000,0.0020710940,-0.0003145606,1.3520052698
0.0080670000,0.0020772487,-0.0003264126,1.3520568593
0.0080680000,0.0020833628,-0.0003383403,1.3521084520
0.0080690000,0.0020894357,-0.0003503440,1.3521600477
0.0080700000,0.0020954669,-0.0003624235,1.3522116465
0.0080710000,0.0021014559,-0.0003745789,1.3522632484
0.0080720000,0.0021074020,-0.0003868103,1.3523148533
0.0080730000,0.0021133047,-0.0003991177,1.3523664614
0.0080740000,0.0021191635,-0.0004115012,1.3524180725
0.0080750000,0.0021249777,-0.0004239607,1.3524696867
0.0080760000,0.0021307468,-0.0004364962,1.3525213040
0.0080770000,0.0021364702,-0.0004491079,1.3525729244
0.0080780000,0.0021421473,-0.0004617957,1.3526245479
0.0080790000,0.0021477776,-0.0004745596,1.3526761745
0.0080800000,0.0021533604,-0.0004873996,1.3527278041
0.0080810000,0.0021588952,-0.0005003158,1.3527794369
0.0080820000,0.0021643815,-0.0005133082,1.3528310727
0.0080830000,0.0021698185,-0.0005263767,1.3528827116
0.0080840000,0.0021752058,-0.0005395214,1.3529343536
0.0080850000,0.0021805427,-0.0005527422,1.3529859987
0.0080860000,0.0021858286,-0.0005660392,1.3530376468
0.0080870000,0.0021910630,-0.0005794123,1.3530892981
0.0080880000,0.0021962452,-0.0005928615,1.3531409524
0.0080890000,0.0022013747,-0.0006063868,1.3531926098
0.0080900000,0.0022064508,-0.0006199881,1.3532442704
0.0080910000,0.0022114729,-0.0006336656,1.3532959340
0.0080920000,0.0022164405,-0.0006474190,1.3533476006
0.0080930000,0.0022213529,-0.0006612484,1.3533992704
0.0080940000,0.0022262095,-0.0006751538,1.3534509433
0.0080950000,0.0022310098,-0.0006891351,1.3535026193
0.0080960000,0.0022357530,-0.0007031922,1.3535542983
0.0080970000,0.0022404386,-0.0007173252,1.3536059804
0.0080980000,0.0022450659,-0.0007315339,1.3536576657
0.0080990000,0.0022496344,-0.0007458183,1.3537093540
0.0081000000,0.0022541434,-0.0007601784,1.3537610454
0.0081010000,0.0022585924,-0.0007746141,1.3538127399
0.0081020000,0.0022629806,-0.0007891253,1.3538644374
0.0081030000,0.0022673074,-0.0008037120,1.3539161381
0.0081040000,0.0022715723,-0.0008183741,1.3539678419
0.0081050000,0.0022757745,-0.0008331114,1.3540195487
0.0081060000,0.0022799136,-0.0008479240,1.3540712587
0.0081070000,0.0022839887,-0.0008628118,1.3541229717
0.0081080000,0.0022879994,-0.0008777746,1.3541746879
0.0081090000,0.0022919449,-0.0008928123,1.3542264071
0.0081100000,0.0022958246,-0.0009079250,1.3542781294
0.0081110000,0.0022996380,-0.0009231124,1.3543298548
0.0081120000,0.0023033842,-0.0009383744,1.3543815833
0.0081130000,0.0023070628,-0.0009537111,1.3544333149
0.0081140000,0.0023106730,-0.0009691221,1.3544850496
0.0081150000,0.0023142143,-0.0009846075,1.3545367874
0.0081160000,0.0023176859,-0.0010001671,1.3545885282
0.0081170000,0.0023210872,-0.0010158008,1.3546402722
0.0081180000,0.0023244176,-0.0010315085,1.3546920192
0.0081190000,0.0023276764,-0.0010472900,1.3547437694
0.0081200000,0.0023308630,-0.0010631451,1.3547955226
0.0081210000,0.0023339767,-0.0010790739,1.3548472790
0.0081220000,0.0023370168,-0.0010950760,1.3548990384
0.0081230000,0.0023399827,-0.0011111513,1.3549508010
0.0081240000,0.0023428738,-0.0011272998,1.3550025666
0.0081250000,0.0023456894,-0.0011435213,1.3550543353
0.0081260000,0.0023484288,-0.0011598155,1.3551061071
0.0081270000,0.0023510913,-0.0011761823,1.3551578820
0.0081280000,0.0023536763,-0.0011926216,1.3552096600
0.0081290000,0.0023561832,-0.0012091331,1.3552614411
0.0081300000,0.0023586112,-0.0012257168,1.3553132253
0.0081310000,0.0023609597,-0.0012423724,1.3553650126
0.0081320000,0.0023632280,-0.0012590996,1.3554168030
0.0081330000,0.0023654155,-0.0012758985,1.3554685965
0.0081340000,0.0023675215,-0.0012927686,1.3555203931
0.0081350000,0.0023695453,-0.0013097099,1.3555721928
0.0081360000,0.0023714862,-0.0013267222,1.3556239956
0.0081370000,0.0023733436,-0.0013438051,1.3556758015
0.0081380000,0.0023751167,-0.0013609586,1.3557276104
0.0081390000,0.0023768050,-0.0013781824,1.3557794225
0.0081400000,0.0023784078,-0.0013954762,1.3558312377
0.0081410000,0.0023799242,-0.0014128399,1.3558830560
0.0081420000,0.0023813538,-0.0014302731,1.3559348773
0.0081430000,0.0023826958,-0.0014477758,1.3559867018
0.0081440000,0.0023839494,-0.0014653476,1.3560385294
0.0081450000,0.0023851141,-0.0014829882,1.3560903600
0.0081460000,0.0023861892,-0.0015006975,1.3561421938
0.0081470000,0.0023871739,-0.0015184752,1.3561940307
0.0081480000,0.0023880676,-0.0015363210,1.3562458707
0.0081490000,0.0023888696,-0.0015542346,1.3562977137
0.0081500000,0.0023895792,-0.0015722158,1.3563495599
0.0081510000,0.0023901957,-0.0015902643,1.3564014092
0.0081520000,0.0023907185,-0.0016083799,1.3564532616
0.0081530000,0.0023911468,-0.0016265622,1.3565051170
0.0081540000,0.0023914800,-0.0016448109,1.3565569756
0.0081550000,0.0023917173,-0.0016631259,1.3566088373
0.0081560000,0.0023918581,-0.0016815066,1.3566607021
0.0081570000,0.0023919016,-0.0016999530,1.3567125700
0.0081580000,0.0023918473,-0.0017184645,1.3567644409
0.0081590000,0.0023916944,-0.0017370411,1.3568163150
0.0081600000,0.0023914422,-0.0017556822,1.3568681922
0.0081610000,0.0023910899,-0.0017743876,1.3569200725
0.0081620000,0.0023906370,-0.0017931570,1.3569719559
0.0081630000,0.0023900828,-0.0018119901,1.3570238424
0.0081640000,0.0023894264,-0.0018308864,1.3570757320
0.0081650000,0.0023886673,-0.0018498457,1.3571276247
0.0081660000,0.0023878047,-0.0018688675,1.3571795206
0.0081670000,0.0023868380,-0.0018879517,1.3572314195
0.0081680000,0.0023857664,-0.0019070977,1.3572833215
0.0081690000,0.0023845892,-0.0019263052,1.3573352266
0.0081700000,0.0023833058,-0.0019455739,1.3573871349
0.0081710000,0.0023819155,-0.0019649034,1.3574390462
0.0081720000,0.0023804175,-0.0019842933,1.3574909606
0.0081730000,0.0023788112,-0.0020037432,1.3575428782
0.0081740000,0.0023770958,-0.0020232527,1.3575947988
0.0081750000,0.0023752707,-0.0020428215,1.3576467226
0.0081760000,0.0023733351,-0.0020624491,1.3576986495
0.0081770000,0.0023712885,-0.0020821351,1.3577505795
0.0081780000,0.0023691299,-0.0021018792,1.3578025125
0.0081790000,0.0023668589,-0.0021216808,1.3578544487
0.0081800000,0.0023644747,-0.0021415397,1.3579063880
0.0081810000,0.0023619765,-0.0021614553,1.3579583304
0.0081820000,0.0023593637,-0.0021814272,1.3580102759
0.0081830000,0.0023566355,-0.0022014550,1.3580622246
0.0081840000,0.0023537914,-0.0022215382,1.3581141763
0.0081850000,0.0023508305,-0.0022416764,1.3581661311
0.0081860000,0.0023477523,-0.0022618692,1.3582180891
0.0081870000,0.0023445559,-0.0022821160,1.3582700501
0.0081880000,0.0023412407,-0.0023024165,1.3583220143
0.0081890000,0.0023378060,-0.0023227701,1.3583739815
0.0081900000,0.0023342511,-0.0023431764,1.3584259519
0.0081910000,0.0023305754,-0.0023636349,1.3584779254
0.0081920000,0.0023267780,-0.0023841450,1.3585299020
0.0081930000,0.0023228584,-0.0024047064,1.3585818817
0.0081940000,0.0023188158,-0.0024253185,1.3586338645
0.0081950000,0.0023146495,-0.0024459808,1.3586858505
0.0081960000,0.0023103589,-0.0024666928,1.3587378395
0.0081970000,0.0023059432,-0.0024874540,1.3587898317
0.0081980000,0.0023014018,-0.0025082639,1.3588418269
0.0081990000,0.0022967339,-0.0025291219,1.3588938253
0.0082000000,0.0022919389,-0.0025500275,1.3589458268
0.0082010000,0.0022870161,-0.0025709802,1.3589978314
0.0082020000,0.0022819648,-0.0025919795,1.3590498391
0.0082030000,0.0022767843,-0.0026130247,1.3591018499
0.0082040000,0.0022714739,-0.0026341153,1.3591538639
0.0082050000,0.0022660330,-0.0026552509,1.3592058809
0.0082060000,0.0022604608,-0.0026764307,1.3592579011
0.0082070000,0.0022547567,-0.0026976542,1.3593099243
0.0082080000,0.0022489199,-0.0027189209,1.3593619507
0.0082090000,0.0022429499,-0.0027402302,1.3594139802
0.0082100000,0.0022368459,-0.0027615815,1.3594660129
0.0082110000,0.0022306072,-0.0027829742,1.3595180486
0.0082120000,0.0022242331,-0.0028044077,1.3595700874
0.0082130000,0.0022177231,-0.0028258813,1.3596221294
0.0082140000,0.0022110764,-0.0028473946,1.3596741745
0.0082150000,0.0022042923,-0.0028689468,1.3597262226
0.0082160000,0.0021973701,-0.0028905373,1.3597782739
0.0082170000,0.0021903093,-0.0029121656,1.3598303284
0.0082180000,0.0021831090,-0.0029338309,1.3598823859
0.0082190000,0.0021757687,-0.0029555326,1.3599344465
0.0082200000,0.0021682876,-0.0029772702,1.3599865103
0.0082210000,0.0021606652,-0.0029990429,1.3600385772
0.0082220000,0.0021529007,-0.0030208500,1.3600906472
0.0082230000,0.0021449935,-0.0030426910,1.3601427203
0.0082240000,0.0021369429,-0.0030645651,1.3601947965
0.0082250000,0.0021287483,-0.0030864717,1.3602468759
0.0082260000,0.0021204089,-0.0031084101,1.3602989584
0.0082270000,0.0021119242,-0.0031303796,1.3603510439
0.0082280000,0.0021032935,-0.0031523794,1.3604031326
0.0082290000,0.0020945161,-0.0031744090,1.3604552245
0.0082300000,0.0020855913,-0.0031964676,1.3605073194
0.0082310000,0.0020765186,-0.0032185545,1.3605594175
0.0082320000,0.0020672973,-0.0032406689,1.3606115186
0.0082330000,0.0020579267,-0.0032628102,1.3606636229
0.0082340000,0.0020484062,-0.0032849776,1.3607157303
0.0082350000,0.0020387351,-0.0033071704,1.3607678409
0.0082360000,0.0020289129,-0.0033293878,1.3608199545
0.0082370000,0.0020189388,-0.0033516291,1.3608720713
0.0082380000,0.0020088122,-0.0033738936,1.3609241912
0.0082390000,0.0019985325,-0.0033961805,1.3609763142
0.0082400000,0.0019880991,-0.0034184889,1.3610284403
0.0082410000,0.0019775114,-0.0034408182,1.3610805696
0.0082420000,0.0019667686,-0.0034631676,1.3611327019
0.0082430000,0.0019558702,-0.0034855362,1.3611848374
0.0082440000,0.0019448156,-0.0035079234,1.3612369761
0.0082450000,0.0019336041,-0.0035303282,1.3612891178
0.0082460000,0.0019222352,-0.0035527499,1.3613412626
0.0082470000,0.0019107081,-0.0035751877,1.3613934106
0.0082480000,0.0018990224,-0.0035976408,1.3614455617
0.0082490000,0.0018871774,-0.0036201084,1.3614977160
0.0082500000,0.0018751724,-0.0036425895,1.3615498733
0.0082510000,0.0018630069,-0.0036650835,1.3616020338
0.0082520000,0.0018506803,-0.0036875894,1.3616541974
0.0082530000,0.0018381920,-0.0037101064,1.3617063641
0.0082540000,0.0018255413,-0.0037326337,1.3617585339
0.0082550000,0.0018127278,-0.0037551703,1.3618107069
0.0082560000,0.0017997507,-0.0037777156,1.3618628830
0.0082570000,0.0017866096,-0.0038002684,1.3619150622
0.0082580000,0.0017733038,-0.0038228281,1.3619672445
0.0082590000,0.0017598327,-0.0038453937,1.3620194300
0.0082600000,0.0017461959,-0.0038679643,1.3620716186
0.0082610000,0.0017323926,-0.0038905391,1.3621238103
0.0082620000,0.0017184223,-0.0039131171,1.3621760051
0.0082630000,0.0017042845,-0.0039356974,1.3622282031
0.0082640000,0.0016899786,-0.0039582791,1.3622804042
0.0082650000,0.0016755041,-0.0039808613,1.3623326084
0.0082660000,0.0016608603,-0.0040034431,1.3623848157
0.0082670000,0.0016460467,-0.0040260235,1.3624370262
0.0082680000,0.0016310628,-0.0040486017,1.3624892398
0.0082690000,0.0016159081,-0.0040711766,1.3625414565
0.0082700000,0.0016005819,-0.0040937473,1.3625936763
0.0082710000,0.0015850837,-0.0041163129,1.3626458993
0.0082720000,0.0015694131,-0.0041388724,1.3626981254
0.0082730000,0.0015535694,-0.0041614248,1.3627503546
0.0082740000,0.0015375522,-0.0041839692,1.3628025870
0.0082750000,0.0015213609,-0.0042065046,1.3628548225
0.0082760000,0.0015049949,-0.0042290299,1.3629070611
0.0082770000,0.0014884539,-0.0042515443,1.3629593028
0.0082780000,0.0014717372,-0.0042740467,1.3630115477
0.0082790000,0.0014548444,-0.0042965360,1.3630637957
0.0082800000,0.0014377749,-0.0043190114,1.3631160468
0.0082810000,0.0014205283,-0.0043414718,1.3631683011
0.0082820000,0.0014031040,-0.0043639161,1.3632205584
0.0082830000,0.0013855016,-0.0043863433,1.3632728190
0.0082840000,0.0013677206,-0.0044087525,1.3633250826
0.0082850000,0.0013497604,-0.0044311425,1.3633773494
0.0082860000,0.0013316207,-0.0044535123,1.3634296193
0.0082870000,0.0013133008,-0.0044758608,1.3634818923
0.0082880000,0.0012948005,-0.0044981871,1.3635341685
0.0082890000,0.0012761191,-0.0045204900,1.3635864478
0.0082900000,0.0012572562,-0.0045427685,1.3636387302
0.0082910000,0.0012382115,-0.0045650215,1.3636910158
0.0082920000,0.0012189843,-0.0045872478,1.3637433045
0.0082930000,0.0011995743,-0.0046094465,1.3637955963
0.0082940000,0.0011799811,-0.0046316165,1.3638478913
0.0082950000,0.0011602041,-0.0046537565,1.3639001893
0.0082960000,0.0011402430,-0.0046758656,1.3639524906
0.0082970000,0.0011200973,-0.0046979426,1.3640047949
0.0082980000,0.0010997666,-0.0047199864,1.3640571024
0.0082990000,0.0010792505,-0.0047419958,1.3641094130
0.0083000000,0.0010585486,-0.0047639698,1.3641617268
0.0083010000,0.0010376604,-0.0047859072,1.3642140437
0.0083020000,0.0010165856,-0.0048078069,1.3642663637
0.0083030000,0.0009953237,-0.0048296676,1.3643186869
0.0083040000,0.0009738744,-0.0048514884,1.3643710132
0.0083050000,0.0009522373,-0.0048732679,1.3644233426
0.0083060000,0.0009304120,-0.0048950051,1.3644756751
0.0083070000,0.0009083981,-0.0049166987,1.3645280108
0.0083080000,0.0008861952,-0.0049383476,1.3645803497
0.0083090000,0.0008638030,-0.0049599507,1.3646326916
0.0083100000,0.0008412211,-0.0049815066,1.3646850367
0.0083110000,0.0008184492,-0.0050030143,1.3647373850
0.0083120000,0.0007954869,-0.0050244725,1.3647897364
0.0083130000,0.0007723338,-0.0050458801,1.3648420909
0.0083140000,0.0007489897,-0.0050672357,1.3648944485
0.0083150000,0.0007254542,-0.0050885382,1.3649468093
0.0083160000,0.0007017270,-0.0051097864,1.3649991732
0.0083170000,0.0006778076,-0.0051309791,1.3650515403
0.0083180000,0.0006536960,-0.0051521149,1.3651039105
0.0083190000,0.0006293916,-0.0051731927,1.3651562838
0.0083200000,0.0006048943,-0.0051942113,1.3652086603
0.0083210000,0.0005802037,-0.0052151693,1.3652610399
0.0083220000,0.0005553195,-0.0052360655,1.3653134227
0.0083230000,0.0005302415,-0.0052568987,1.3653658085
0.0083240000,0.0005049694,-0.0052776675,1.3654181976
0.0083250000,0.0004795028,-0.0052983708,1.3654705897
0.0083260000,0.0004538416,-0.0053190072,1.3655229850
0.0083270000,0.0004279855,-0.0053395755,1.3655753835
0.0083280000,0.0004019342,-0.0053600743,1.3656277851
0.0083290000,0.0003756874,-0.0053805023,1.3656801898
0.0083300000,0.0003492450,-0.0054008584,1.3657325977
0.0083310000,0.0003226067,-0.0054211411,1.3657850087
0.0083320000,0.0002957723,-0.0054413491,1.3658374228
0.0083330000,0.0002687416,-0.0054614811,1.3658898401
0.0083340000,0.0002415142,-0.0054815359,1.3659422605
0.0083350000,0.0002140902,-0.0055015120,1.3659946841
0.0083360000,0.0001864691,-0.0055214082,1.3660471108
0.0083370000,0.0001586510,-0.0055412231,1.3660995407
0.0083380000,0.0001306354,-0.0055609554,1.3661519737
0.0083390000,0.0001024224,-0.0055806036,1.3662044098
0.0083400000,0.0000740117,-0.0056001666,1.3662568491
0.0083410000,0.0000454031,-0.0056196428,1.3663092915
0.0083420000,0.0000165966,-0.0056390310,1.3663617371
0.0083430000,-0.0000124082,-0.0056583297,1.3664141858
0.0083440000,-0.0000416112,-0.0056775376,1.3664666376
0.0083450000,-0.0000710126,-0.0056966533,1.3665190926
0.0083460000,-0.0001006126,-0.0057156755,1.3665715507
0.0083470000,-0.0001304113,-0.0057346027,1.3666240120
0.0083480000,-0.0001604088,-0.0057534336,1.3666764765
0.0083490000,-0.0001906052,-0.0057721666,1.3667289440
0.0083500000,-0.0002210006,-0.0057908006,1.3667814147
0.0083510000,-0.0002515950,-0.0058093339,1.3668338886
0.0083520000,-0.0002823886,-0.0058277653,1.3668863656
0.0083530000,-0.0003133815,-0.0058460933,1.3669388458
0.0083540000,-0.0003445737,-0.0058643164,1.3669913290
0.0083550000,-0.0003759652,-0.0058824333,1.3670438155
0.0083560000,-0.0004075561,-0.0059004425,1.3670963051
0.0083570000,-0.0004393465,-0.0059183426,1.3671487978
0.0083580000,-0.0004713364,-0.0059361321,1.3672012937
0.0083590000,-0.0005035258,-0.0059538096,1.3672537927
0.0083600000,-0.0005359148,-0.0059713736,1.3673062949
0.0083610000,-0.0005685033,-0.0059888227,1.3673588002
0.0083620000,-0.0006012913,-0.0060061554,1.3674113087
0.0083630000,-0.0006342789,-0.0060233702,1.3674638203
0.0083640000,-0.0006674660,-0.0060404657,1.3675163351
0.0083650000,-0.0007008526,-0.0060574404,1.3675688530
0.0083660000,-0.0007344387,-0.0060742928,1.3676213740
0.0083670000,-0.0007682243,-0.0060910215,1.3676738982
0.0083680000,-0.0008022092,-0.0061076249,1.3677264256
0.0083690000,-0.0008363934,-0.0061241016,1.3677789561
0.0083700000,-0.0008707769,-0.0061404500,1.3678314897
0.0083710000,-0.0009053596,-0.0061566687,1.3678840265
0.0083720000,-0.0009401415,-0.0061727562,1.3679365665
0.0083730000,-0.0009751223,-0.0061887109,1.3679891096
0.0083740000,-0.0010103020,-0.0062045313,1.3680416558
0.0083750000,-0.0010456805,-0.0062202159,1.3680942053
0.0083760000,-0.0010812578,-0.0062357632,1.3681467578
0.0083770000,-0.0011170335,-0.0062511717,1.3681993135
0.0083780000,-0.0011530077,-0.0062664398,1.3682518724
0.0083790000,-0.0011891802,-0.0062815661,1.3683044344
0.0083800000,-0.0012255508,-0.0062965489,1.3683569995
0.0083810000,-0.0012621194,-0.0063113867,1.3684095678
0.0083820000,-0.0012988857,-0.0063260780,1.3684621393
0.0083830000,-0.0013358497,-0.0063406212,1.3685147139
0.0083840000,-0.0013730110,-0.0063550148,1.3685672917
0.0083850000,-0.0014103696,-0.0063692573,1.3686198726
0.0083860000,-0.0014479252,-0.0063833469,1.3686724566
0.0083870000,-0.0014856775,-0.0063972823,1.3687250439
0.0083880000,-0.0015236264,-0.0064110619,1.3687776342
0.0083890000,-0.0015617716,-0.0064246840,1.3688302278
0.0083900000,-0.0016001129,-0.0064381470,1.3688828244
0.0083910000,-0.0016386499,-0.0064514495,1.3689354243
0.0083920000,-0.0016773825,-0.0064645899,1.3689880273
0.0083930000,-0.0017163104,-0.0064775664,1.3690406334
0.0083940000,-0.0017554332,-0.0064903777,1.3690932427
0.0083950000,-0.0017947507,-0.0065030220,1.3691458552
0.0083960000,-0.0018342626,-0.0065154978,1.3691984708
0.0083970000,-0.0018739685,-0.0065278034,1.3692510895
0.0083980000,-0.0019138681,-0.0065399374,1.3693037114
0.0083990000,-0.0019539611,-0.0065518980,1.3693563365
0.0084000000,-0.0019942471,-0.0065636837,1.3694089647
0.0084010000,-0.0020347258,-0.0065752929,1.3694615961
0.0084020000,-0.0020753969,-0.0065867239,1.3695142307
0.0084030000,-0.0021162598,-0.0065979751,1.3695668683
0.0084040000,-0.0021573143,-0.0066090450,1.3696195092
0.0084050000,-0.0021985599,-0.0066199319,1.3696721532
0.0084060000,-0.0022399963,-0.0066306341,1.3697248004
0.0084070000,-0.0022816230,-0.0066411501,1.3697774507
0.0084080000,-0.0023234395,-0.0066514783,1.3698301042
0.0084090000,-0.0023654455,-0.0066616169,1.3698827608
0.0084100000,-0.0024076405,-0.0066715644,1.3699354206
0.0084110000,-0.0024500240,-0.0066813192,1.3699880836
0.0084120000,-0.0024925955,-0.0066908795,1.3700407497
0.0084130000,-0.0025353547,-0.0067002438,1.3700934189
0.0084140000,-0.0025783009,-0.0067094104,1.3701460914
0.0084150000,-0.0026214337,-0.0067183776,1.3701987670
0.0084160000,-0.0026647525,-0.0067271439,1.3702514457
0.0084170000,-0.0027082568,-0.0067357076,1.3703041276
0.0084180000,-0.0027519462,-0.0067440670,1.3703568127
0.0084190000,-0.0027958200,-0.0067522204,1.3704095009
0.0084200000,-0.0028398777,-0.0067601663,1.3704621923
0.0084210000,-0.0028841186,-0.0067679030,1.3705148868
0.0084220000,-0.0029285424,-0.0067754287,1.3705675846
0.0084230000,-0.0029731482,-0.0067827419,1.3706202854
0.0084240000,-0.0030179356,-0.0067898409,1.3706729895
0.0084250000,-0.0030629039,-0.0067967240,1.3707256966
0.0084260000,-0.0031080525,-0.0068033896,1.3707784070
0.0084270000,-0.0031533807,-0.0068098359,1.3708311205
0.0084280000,-0.0031988879,-0.0068160614,1.3708838372
0.0084290000,-0.0032445735,-0.0068220644,1.3709365570
0.0084300000,-0.0032904368,-0.0068278431,1.3709892800
0.0084310000,-0.0033364770,-0.0068333960,1.3710420062
0.0084320000,-0.0033826935,-0.0068387213,1.3710947355
0.0084330000,-0.0034290856,-0.0068438174,1.3711474680
0.0084340000,-0.0034756526,-0.0068486826,1.3712002036
0.0084350000,-0.0035223937,-0.0068533152,1.3712529425
0.0084360000,-0.0035693082,-0.0068577136,1.3713056844
0.0084370000,-0.0036163953,-0.0068618760,1.3713584296
0.0084380000,-0.0036636543,-0.0068658009,1.3714111779
0.0084390000,-0.0037110844,-0.0068694864,1.3714639294
0.0084400000,-0.0037586848,-0.0068729311,1.3715166840
0.0084410000,-0.0038064547,-0.0068761330,1.3715694418
0.0084420000,-0.0038543933,-0.0068790907,1.3716222028
0.0084430000,-0.0039024997,-0.0068818024,1.3716749669
0.0084440000,-0.0039507732,-0.0068842664,1.3717277342
0.0084450000,-0.0039992129,-0.0068864810,1.3717805047
0.0084460000,-0.0040478179,-0.0068884446,1.3718332783
0.0084470000,-0.0040965873,-0.0068901555,1.3718860551
0.0084480000,-0.0041455203,-0.0068916119,1.3719388350
0.0084490000,-0.0041946160,-0.0068928123,1.3719916182
0.0084500000,-0.0042438734,-0.0068937550,1.3720444045
0.0084510000,-0.0042932916,-0.0068944382,1.3720971939
0.0084520000,-0.0043428698,-0.0068948603,1.3721499865
0.0084530000,-0.0043926069,-0.0068950195,1.3722027823
0.0084540000,-0.0044425020,-0.0068949143,1.3722555813
0.0084550000,-0.0044925541,-0.0068945430,1.3723083834
0.0084560000,-0.0045427622,-0.0068939038,1.3723611887
0.0084570000,-0.0045931254,-0.0068929950,1.3724139972
0.0084580000,-0.0046436427,-0.0068918151,1.3724668088
0.0084590000,-0.0046943129,-0.0068903623,1.3725196236
0.0084600000,-0.0047451351,-0.0068886350,1.3725724416
0.0084610000,-0.0047961083,-0.0068866314,1.3726252628
0.0084620000,-0.0048472313,-0.0068843499,1.3726780871
0.0084630000,-0.0048985031,-0.0068817889,1.3727309145
0.0084640000,-0.0049499226,-0.0068789466,1.3727837452
0.0084650000,-0.0050014888,-0.0068758214,1.3728365790
0.0084660000,-0.0050532004,-0.0068724116,1.3728894160
0.0084670000,-0.0051050565,-0.0068687156,1.3729422562
0.0084680000,-0.0051570558,-0.0068647316,1.3729950995
0.0084690000,-0.0052091972,-0.0068604581,1.3730479460
0.0084700000,-0.0052614796,-0.0068558933,1.3731007957
0.0084710000,-0.0053139017,-0.0068510355,1.3731536485
0.0084720000,-0.0053664624,-0.0068458833,1.3732065046
0.0084730000,-0.0054191605,-0.0068404348,1.3732593637
0.0084740000,-0.0054719947,-0.0068346884,1.3733122261
0.0084750000,-0.0055249639,-0.0068286424,1.3733650916
0.0084760000,-0.0055780668,-0.0068222953,1.3734179604
0.0084770000,-0.0056313022,-0.0068156453,1.3734708322
0.0084780000,-0.0056846687,-0.0068086908,1.3735237073
0.0084790000,-0.0057381652,-0.0068014302,1.3735765855
0.0084800000,-0.0057917903,-0.0067938618,1.3736294669
0.0084810000,-0.0058455427,-0.0067859840,1.3736823515
0.0084820000,-0.0058994211,-0.0067777951,1.3737352392
0.0084830000,-0.0059534241,-0.0067692935,1.3737881302
0.0084840000,-0.0060075505,-0.0067604776,1.3738410243
0.0084850000,-0.0060617989,-0.0067513457,1.3738939215
0.0084860000,-0.0061161678,-0.0067418962,1.3739468220
0.0084870000,-0.0061706560,-0.0067321276,1.3739997256
0.0084880000,-0.0062252619,-0.0067220380,1.3740526324
0.0084890000,-0.0062799843,-0.0067116261,1.3741055424
0.0084900000,-0.0063348217,-0.0067008900,1.3741584555
0.0084910000,-0.0063897726,-0.0066898283,1.3742113718
0.0084920000,-0.0064448356,-0.0066784393,1.3742642913
0.0084930000,-0.0065000093,-0.0066667214,1.3743172140
0.0084940000,-0.0065552921,-0.0066546730,1.3743701399
0.0084950000,-0.0066106825,-0.0066422925,1.3744230689
0.0084960000,-0.0066661791,-0.0066295783,1.3744760011
0.0084970000,-0.0067217804,-0.0066165289,1.3745289365
0.0084980000,-0.0067774848,-0.0066031426,1.3745818750
0.0084990000,-0.0068332907,-0.0065894178,1.3746348168
0.0085000000,-0.0068891967,-0.0065753531,1.3746877617
0.0085010000,-0.0069452011,-0.0065609467,1.3747407098
0.0085020000,-0.0070013023,-0.0065461972,1.3747936611
0.0085030000,-0.0070574989,-0.0065311029,1.3748466155
0.0085040000,-0.0071137890,-0.0065156624,1.3748995732
0.0085050000,-0.0071701712,-0.0064998740,1.3749525340
0.0085060000,-0.0072266437,-0.0064837362,1.3750054980
0.0085070000,-0.0072832050,-0.0064672475,1.3750584651
0.0085080000,-0.0073398534,-0.0064504063,1.3751114355
0.0085090000,-0.0073965871,-0.0064332111,1.3751644090
0.0085100000,-0.0074534045,-0.0064156604,1.3752173857
0.0085110000,-0.0075103039,-0.0063977525,1.3752703656
0.0085120000,-0.0075672835,-0.0063794861,1.3753233487
0.0085130000,-0.0076243417,-0.0063608596,1.3753763349
0.0085140000,-0.0076814767,-0.0063418714,1.3754293244
0.0085150000,-0.0077386866,-0.0063225201,1.3754823170
0.0085160000,-0.0077959698,-0.0063028042,1.3755353128
